0,0,0,4.7368421052631584,3.7894736842105265,0,51.061259,3.7088504999999996
1,0,0,0,51.061259,0,51.061259,3.7088504999999996
2,0,0,0,51.061259,0,51.061259,3.7088504999999996
3,0,0,0,51.061259,0,51.061259,3.7088504999999996
4,0,0,0,51.061259,0,51.061259,3.7088504999999996
5,0,0,0,51.061259,0,51.061259,3.7088504999999996
6,0,0,0,51.061259,0,51.061259,3.7088504999999996
7,0,0,0,51.061259,0,51.061259,3.7088504999999996
8,0,0,0,51.061259,0,51.061259,3.7088504999999996
9,0,0,0,51.061259,0,51.061259,3.7088504999999996
10,0,0,0,51.061259,0,51.061259,3.7088504999999996
11,0,0,0,51.061259,0,51.061259,3.7088504999999996
12,0,0,0,51.061259,0,51.061259,3.7088504999999996
13,0,0,0,51.061259,0,51.061259,3.7088504999999996
14,0,0,0,51.061259,0,51.061259,3.7088504999999996
15,0,0,0,51.061259,0,51.061259,3.7088504999999996
16,0,0,0,51.061259,0,51.061259,3.7088504999999996
17,0,0,0,51.061259,0,51.061259,3.7088504999999996
18,0,0,0,51.061259,0,51.061259,3.7088504999999996
19,0,0,0,51.061259,0,51.061259,3.7088504999999996
20,0,0,0,51.061259,0,51.061259,3.7088504999999996
21,0,0,0,51.061259,0,51.061259,3.7088504999999996
22,0,0,0,51.061259,0,51.061259,3.7088504999999996
23,0,0,0,51.061259,0,51.061259,3.7088504999999996
24,0,0,0,51.061259,0,51.061259,3.7088504999999996
25,0,0,0,51.061259,0,51.061259,3.7088504999999996
26,0,0,0,51.061259,0,51.061259,3.7088504999999996
27,0,0,0,51.061259,0,51.061259,3.7088504999999996
28,0,0,0,51.061259,0,51.061259,3.7088504999999996
29,0,0,0,51.061259,0,51.061259,3.7088504999999996
30,0,0,0,51.061259,0,51.061259,3.7088504999999996
31,0,0,0,51.061259,0,51.061259,3.7088504999999996
32,0,0,0,51.061259,0,51.061259,3.7088504999999996
33,0,0,0,51.061259,0,51.061259,3.7088504999999996
34,0,0,0,51.061259,0,51.061259,3.7088504999999996
35,0,0,0,51.061259,0,51.061259,3.7088504999999996
36,0,0,0,51.061259,0,51.061259,3.7088504999999996
37,0,0,0,51.061259,0,51.061259,3.7088504999999996
38,0,0,0,51.061259,0,51.061259,3.7088504999999996
39,0,0,0,51.061259,0,51.061259,3.7088504999999996
40,0,0,0,51.061259,0,51.061259,3.7088504999999996
41,0,0,0,51.061259,0,51.061259,3.7088504999999996
42,0,0,0,51.061259,0,51.061259,3.7088504999999996
43,0,0,0,51.061259,0,51.061259,3.7088504999999996
44,0,0,0,51.061259,0,51.061259,3.7088504999999996
45,0,0,0,51.061259,0,51.061259,3.7088504999999996
46,0,0,0,51.061259,0,51.061259,3.7088504999999996
47,0,0,0,51.061259,0,51.061259,3.7088504999999996
48,0,0,0,51.061259,0,51.061259,3.7088504999999996
49,0,0,0,51.061259,0,51.061259,3.7088504999999996
50,0,0,0,51.061259,0,51.061259,3.7088504999999996
51,0,0,0,51.061259,0,51.061259,3.7088504999999996
52,0,0,0,51.061259,0,51.061259,3.7088504999999996
53,0,0,0,51.061259,0,51.061259,3.7088504999999996
54,0,0,0,51.061259,0,51.061259,3.7088504999999996
55,0,0,0,51.061259,0,51.061259,3.7088504999999996
56,0,0,0,51.061259,0,51.061259,3.7088504999999996
57,0,0,0,51.061259,0,51.061259,3.7088504999999996
58,0,0,0,51.061259,0.11058451287074127,51.061131000000003,3.7089810000000001
59,0,0,0.11058451287074127,51.061131000000003,0.41677734650878323,51.061109250000008,3.7090085000000004
60,0,0,0.41677734650878323,51.061109250000008,0.78339592854838436,51.061087499999999,3.7090360000000002
61,0,0,0.78339592854838436,51.061087499999999,1.1400458038266605,51.061065749999997,3.7090634999999996
62,0,0,1.1400458038266605,51.061065749999997,1.4544315679781747,51.061044000000003,3.7090909999999999
63,0,0,1.4544315679781747,51.061044000000003,1.4767026244507258,51.061019666666667,3.7091180000000001
64,1.8722769496340999,6.7401970186827596,4.7368421052631584,3.7894736842105265,1.3582592344992896,51.060995333333338,3.7091450000000004
65,4.0738953876965063,7.9258263770246629,4.7368421052631584,3.7894736842105265,1.1856293583419033,51.060971000000002,3.7091720000000001
66,6.6844028203548804,9.3978267575701473,4.7368421052631584,3.7894736842105265,1.4720003805454844,51.060929000000002,3.7092235000000002
67,9.8353681871225209,11.343475320363504,4.7368421052631584,3.7894736842105265,1.9456485627933571,51.060887000000001,3.7092749999999999
68,13.442143960887599,12.984392785554279,4.7368421052631584,3.7894736842105265,1.6409174651907747,51.060866000000004,3.7093090000000002
