51.0605 3.70799 4.0 0.0
51.0605 3.708 4.0 0.0
51.0605 3.70801 4.0 0.0
51.0605 3.70801 4.0 0.0
51.0605 3.70801 4.0 0.0
51.0605 3.70801 4.0 0.0
51.0605 3.70801 4.0 0.0
51.0605 3.70801 4.0 0.0
51.0605 3.70801 4.0 0.0
51.0605 3.70801 4.0 0.0
51.0605 3.70801 5.0 0.0
51.0605 3.70801 5.0 0.0
51.0605 3.70801 5.0 0.0
51.0605 3.70801 5.0 0.0
51.0605 3.70801 5.0 0.0
51.0605 3.70801 5.0 0.0
51.0605 3.70801 4.0 0.0
51.0605 3.70801 4.0 0.0
51.0605 3.70801 5.0 0.0
51.0605 3.70801 5.0 0.0
51.0605 3.70801 5.0 0.0
51.0605 3.70801 5.0 0.0
51.0605 3.70801 5.0 0.0
51.0605 3.70801 5.0 0.0
51.0605 3.70801 5.0 0.0
51.0605 3.70801 5.0 0.0
51.0605 3.70801 5.0 0.0
51.0605 3.70801 5.0 0.0
51.0605 3.70801 5.0 0.0
51.0605 3.70801 5.0 0.0
51.0605 3.70801 5.0 0.0
51.0605 3.70801 5.0 0.0
51.0605 3.70801 5.0 0.0
51.0605 3.70801 4.0 0.0
51.0605 3.708 4.0 0.0
51.0605 3.708 4.0 0.0
51.0605 3.708 4.0 0.0
51.0605 3.708 4.0 0.0
51.0605 3.70801 4.0 0.0
51.0605 3.70801 4.0 0.0
51.0605 3.70801 4.0 0.0
51.0605 3.70801 4.0 0.0
51.0605 3.70801 4.0 0.0
51.0605 3.708 4.0 0.0
51.0605 3.70801 5.0 0.0
51.0605 3.70801 5.0 0.0
51.0605 3.70801 5.0 0.0
51.0605 3.708 4.0 0.0
51.0605 3.708 4.0 0.0
51.0605 3.708 4.0 0.0
51.0605 3.708 4.0 0.0
51.0605 3.708 4.0 0.0
51.0605 3.708 3.0 0.0
51.0605 3.708 3.0 0.0
51.0605 3.708 3.0 0.0
51.0605 3.708 3.0 0.0
51.0605 3.708 3.0 0.0
51.0605 3.708 3.0 0.0
51.0605 3.708 3.0 0.0
51.0605 3.708 3.0 0.0
51.0605 3.708 3.0 0.0
51.0605 3.708 3.0 0.0
51.0605 3.708 4.0 0.0
51.0605 3.708 4.0 0.0
51.0605 3.708 4.0 0.0
51.0605 3.708 4.0 0.0
51.0605 3.708 4.0 0.0
51.0605 3.70801 4.0 0.0
51.0605 3.70801 4.0 0.300167
51.0605 3.70802 4.0 0.0
51.0605 3.70802 4.0 0.0
51.0605 3.70802 4.0 0.0
51.0605 3.70803 3.0 0.0
51.0606 3.70802 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 5.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 3.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 4.0 0.0
51.0606 3.70803 5.0 0.0
51.0606 3.70803 5.0 0.0
51.0606 3.70803 5.0 0.0
51.0606 3.70803 5.0 0.0
51.0606 3.70803 6.0 0.846463
51.0606 3.70803 5.0 0.0
51.0606 3.70803 5.0 0.0
51.0606 3.70803 5.0 0.0
51.0606 3.70804 5.0 0.0
51.0606 3.70804 5.0 0.0
51.0606 3.70805 4.0 0.32
51.0606 3.70805 4.0 0.18
51.0606 3.70804 4.0 0.368917
51.0606 3.70804 4.0 0.0
51.0605 3.70805 4.0 0.0
51.0605 3.70805 4.0 0.0
51.0605 3.70805 4.0 0.0
51.0605 3.70805 4.0 0.0
51.0605 3.70807 4.0 0.0
51.0605 3.70807 4.0 0.0
51.0605 3.70807 4.0 0.0
51.0605 3.70807 4.0 0.0
51.0605 3.70808 4.0 0.0
51.0605 3.70808 4.0 0.0
51.0605 3.70808 4.0 0.0
51.0605 3.70808 4.0 0.0
51.0605 3.70808 5.0 0.0
51.0605 3.70808 5.0 0.0
51.0605 3.70808 5.0 0.0
51.0605 3.70808 5.0 0.0
51.0605 3.7081 6.0 0.318277
51.0605 3.7081 7.0 0.0
51.0605 3.7081 8.0 0.0
51.0605 3.70811 8.0 0.0
51.0605 3.70811 8.0 0.0
51.0605 3.70811 8.0 0.0
51.0605 3.70811 8.0 0.0
51.0605 3.70811 8.0 0.0
51.0605 3.70812 7.0 0.0
51.0605 3.70812 7.0 0.0
51.0605 3.70812 6.0 0.0
51.0605 3.70812 6.0 0.0
51.0605 3.70812 6.0 0.0
51.0605 3.70812 6.0 0.0
51.0605 3.70812 6.0 0.0
51.0605 3.70812 7.0 0.0
51.0605 3.70812 6.0 0.0
51.0605 3.70812 6.0 0.0
51.0605 3.70812 6.0 0.0
51.0605 3.70812 6.0 0.0
51.0605 3.70812 6.0 0.0
51.0605 3.70812 7.0 0.0
51.0605 3.70813 8.0 0.34176
51.0605 3.70813 8.0 0.0
51.0606 3.70813 8.0 0.0
51.0606 3.70814 9.0 0.0
51.0605 3.70818 8.0 0.0
51.0605 3.70818 9.0 0.0
51.0606 3.70818 10.0 0.0
51.0606 3.70818 9.0 0.0
51.0606 3.70818 10.0 0.0
51.0606 3.70819 8.0 0.0
51.0606 3.7082 9.0 0.282312
51.0606 3.7082 10.0 0.0
51.0606 3.7082 11.0 0.35
51.0606 3.70818 12.0 0.808084
51.0606 3.70816 12.0 0.492443
51.0606 3.70816 14.0 0.0
51.0606 3.70817 14.0 0.0
51.0606 3.70817 16.0 0.0
51.0606 3.70818 16.0 0.0
51.0606 3.70819 16.0 0.0
51.0605 3.7082 16.0 0.0
51.0605 3.70821 16.0 0.0
51.0605 3.70821 15.0 0.0
51.0605 3.70822 15.0 0.0
51.0605 3.70823 14.0 0.0
51.0605 3.70823 14.0 0.0
51.0605 3.70823 14.0 0.0
51.0605 3.70822 14.0 0.0
51.0605 3.70822 15.0 0.0
51.0605 3.70821 15.0 0.0
51.0605 3.70821 14.0 0.0
51.0605 3.70821 14.0 0.0
51.0605 3.70821 13.0 0.0
51.0605 3.70821 13.0 0.0
51.0605 3.7082 13.0 0.0
51.0605 3.7082 13.0 0.0
51.0605 3.7082 13.0 0.0
51.0605 3.7082 13.0 0.0
51.0605 3.7082 12.0 0.0
51.0605 3.7082 12.0 0.0
51.0605 3.7082 12.0 0.0
51.0605 3.7082 11.0 0.0
51.0605 3.7082 11.0 0.0
51.0605 3.7082 10.0 0.0
51.0605 3.7082 9.0 0.0
51.0605 3.7082 9.0 0.0
51.0605 3.7082 8.0 0.0
51.0605 3.7082 8.0 0.0
51.0605 3.7082 7.0 0.0
51.0605 3.7082 7.0 0.0
51.0605 3.7082 6.0 0.0
51.0605 3.7082 6.0 0.0
51.0605 3.7082 5.0 0.0
51.0605 3.7082 5.0 0.0
51.0605 3.7082 5.0 0.0
51.0605 3.70819 5.0 0.0
51.0605 3.70819 10.0 0.0
51.0605 3.70819 10.0 0.0
51.0605 3.70819 10.0 0.0
51.0605 3.70819 10.0 0.0
51.0605 3.70819 10.0 0.0
51.0605 3.70819 11.0 0.0
51.0605 3.70819 11.0 0.0
51.0605 3.70819 11.0 0.0
51.0605 3.70819 11.0 0.0
51.0605 3.70819 11.0 0.0
51.0605 3.70819 11.0 0.0
51.0605 3.70819 11.0 0.0
51.0605 3.70819 11.0 0.0
51.0605 3.70819 11.0 0.0
51.0605 3.70819 11.0 0.0
51.0605 3.70819 11.0 0.0
51.0605 3.70819 11.0 0.0
51.0605 3.70819 10.0 0.0
51.0606 3.70818 10.0 0.0
51.0606 3.70818 10.0 0.0
51.0606 3.70818 10.0 0.0
51.0606 3.70818 11.0 0.0
51.0606 3.70818 7.0 0.0
51.0606 3.70818 7.0 0.0
51.0606 3.70818 8.0 0.0
51.0606 3.70818 8.0 0.0
51.0606 3.70818 9.0 0.0
51.0606 3.70818 9.0 0.0
51.0606 3.70818 9.0 0.0
51.0606 3.70818 9.0 0.0
51.0606 3.70818 9.0 0.0
51.0606 3.70818 9.0 0.0
51.0606 3.70818 8.0 0.0
51.0606 3.70818 8.0 0.0
51.0606 3.70818 8.0 0.0
51.0606 3.70818 8.0 0.0
51.0606 3.70818 8.0 0.0
51.0606 3.70818 8.0 0.0
51.0606 3.70818 8.0 0.0
51.0606 3.70819 8.0 0.0
51.0605 3.70819 8.0 0.0
51.0605 3.70819 8.0 0.0
51.0605 3.70819 8.0 0.0
51.0605 3.70819 7.0 0.0
51.0605 3.70819 7.0 0.0
51.0605 3.70819 6.0 0.0
51.0605 3.70819 6.0 0.0
51.0605 3.70819 6.0 0.0
51.0605 3.70819 6.0 0.0
51.0606 3.70818 6.0 0.0
51.0606 3.70818 5.0 0.0
51.0606 3.70818 5.0 0.0
51.0606 3.70818 5.0 0.0
51.0606 3.70818 5.0 0.0
51.0606 3.70818 5.0 0.0
51.0606 3.70818 5.0 0.0
51.0606 3.70818 5.0 0.0
51.0606 3.70818 5.0 0.0
51.0606 3.70818 6.0 0.0
51.0605 3.70818 6.0 0.0
51.0605 3.70818 6.0 0.0
51.0605 3.70819 6.0 0.0
51.0605 3.70819 6.0 0.0
51.0605 3.70819 6.0 0.0
51.0605 3.70819 6.0 0.0
51.0605 3.70819 6.0 0.0
51.0605 3.70819 6.0 0.0
51.0605 3.70819 7.0 0.0
51.0605 3.70819 7.0 0.0
51.0605 3.70819 6.0 0.0
51.0605 3.70819 6.0 0.0
51.0605 3.70819 6.0 0.0
51.0605 3.70819 6.0 0.0
51.0605 3.70817 6.0 0.240208
51.0606 3.70816 6.0 0.0
51.0606 3.70814 6.0 0.0
51.0606 3.70812 6.0 0.0
51.0606 3.70811 6.0 0.0
51.0606 3.70809 5.0 0.0
51.0606 3.70808 5.0 0.0
51.0606 3.70807 5.0 0.0
51.0606 3.70807 5.0 0.0
51.0606 3.70807 5.0 0.0
51.0606 3.70807 5.0 0.0
51.0606 3.70807 5.0 0.0
51.0606 3.70806 5.0 0.0
51.0606 3.70806 4.0 0.0
51.0606 3.70806 4.0 0.0
51.0606 3.70806 4.0 0.0
51.0606 3.70806 4.0 0.0
51.0606 3.70806 4.0 0.0
51.0606 3.70806 3.0 0.0
51.0606 3.70806 3.0 0.0
51.0606 3.70806 3.0 0.0
51.0606 3.70806 3.0 0.0
51.0606 3.70806 3.0 0.0
51.0606 3.70806 4.0 0.0
51.0606 3.70806 4.0 0.0
51.0606 3.70806 4.0 0.0
51.0606 3.70806 4.0 0.0
51.0606 3.70806 4.0 0.0
51.0606 3.70807 3.0 0.0
