51.0281 3.72622 100.0 -1.0
51.0282 3.72431 29.0 0.44643
51.0282 3.72444 36.0 0.174929
51.0282 3.7243 29.0 0.631585
51.0281 3.7243 26.0 5.14844
51.0283 3.72426 13.0 2.14933
51.0282 3.72424 15.0 2.68002
51.0282 3.72427 12.0 3.74534
51.0281 3.72427 8.0 2.79088
51.0281 3.72425 8.0 2.69119
51.0281 3.7243 8.0 3.28032
51.0281 3.72435 6.0 2.5205
51.0282 3.72443 5.0 2.41599
51.0282 3.72445 4.0 1.59113
51.0282 3.72448 4.0 1.67672
51.0282 3.72451 4.0 1.11072
51.0282 3.72453 4.0 0.862844
50.9839 3.7154 9.0 0.0
50.9839 3.71544 18.0 1.83469
50.9839 3.71542 14.0 0.0
51.0282 3.72453 3.0 0.0
50.9839 3.7154 9.0 0.0
50.9273 3.64775 9.0 0.0
50.9272 3.64772 3.0 2.73117
50.9839 3.7154 7.0 0.0
51.0282 3.72452 3.0 0.0
51.0282 3.72453 3.0 0.0
51.0282 3.72452 3.0 0.0
50.9839 3.71546 18.0 1.94031
50.9272 3.64771 3.0 2.41168
51.0282 3.72453 3.0 0.0
51.0282 3.72452 3.0 0.0
50.9268 3.64784 3.0 6.22007
50.9272 3.64771 3.0 1.56387
50.9272 3.6477 3.0 2.28265
50.8428 3.60848 7.0 0.02
50.8428 3.6085 9.0 0.0
50.8428 3.6085 9.0 0.0
50.8428 3.60851 6.0 0.0
50.8428 3.60851 5.0 0.0
50.8428 3.60851 4.0 0.0
50.8428 3.60851 4.0 0.0
50.8428 3.60851 4.0 0.0
50.8428 3.60851 4.0 0.0
50.8428 3.6085 4.0 0.0
50.8428 3.6085 4.0 0.0
50.8428 3.6085 3.0 0.0
50.8428 3.6085 3.0 0.0
50.8428 3.6085 3.0 0.0
50.8428 3.6085 3.0 0.0
50.8428 3.6085 3.0 0.0
50.8428 3.6085 3.0 0.0
50.8428 3.6085 3.0 0.0
50.8428 3.6085 4.0 0.0
50.8428 3.6085 3.0 0.0
50.8429 3.6085 3.0 0.06
50.8429 3.60849 3.0 0.364005
50.8429 3.60849 3.0 0.0
50.8429 3.60849 3.0 0.0
50.8429 3.60849 3.0 0.0
50.8429 3.60849 3.0 0.0
50.8429 3.60849 3.0 0.0
50.8429 3.60849 3.0 0.0
50.8429 3.60849 3.0 0.0
50.8429 3.60849 3.0 0.0
50.8429 3.60849 3.0 0.0
50.8429 3.60849 3.0 0.0
50.8429 3.60848 3.0 0.0
50.8429 3.60849 3.0 0.0
50.8429 3.60849 3.0 0.0
50.8429 3.60848 3.0 0.0
50.8429 3.60848 3.0 0.0
50.8429 3.60848 3.0 0.0
50.8429 3.60848 3.0 0.0
50.8429 3.60848 3.0 0.0
50.8429 3.60848 3.0 0.0
50.8429 3.60848 3.0 0.0
50.8429 3.60848 3.0 0.0
50.8429 3.60848 3.0 0.0
50.8429 3.60848 3.0 0.0
50.8429 3.60848 3.0 0.0
50.8429 3.60848 3.0 0.0
50.8429 3.60849 3.0 0.211896
50.8429 3.60849 3.0 0.0
50.8429 3.60849 3.0 0.0
50.8429 3.60849 3.0 0.0
50.8429 3.60849 3.0 0.474131
50.8429 3.60851 3.0 0.996444
50.8429 3.60851 3.0 0.582495
50.8429 3.60852 3.0 0.526308
50.8429 3.60853 3.0 0.57
50.8429 3.60854 3.0 1.23
50.8429 3.60857 3.0 1.95369
50.8428 3.60858 3.0 1.804
50.8428 3.6086 3.0 1.58003
50.8428 3.60863 3.0 1.88215
50.8428 3.60866 3.0 2.05002
50.8428 3.60867 3.0 1.9201
50.8428 3.60868 3.0 2.11085
50.8428 3.60871 3.0 1.66307
50.8428 3.60874 3.0 2.0109
50.8428 3.60876 3.0 1.84174
50.8428 3.6088 3.0 1.88043
50.8428 3.60882 3.0 1.79903
50.8428 3.60885 3.0 1.78631
50.8428 3.60887 3.0 1.41057
50.8428 3.60889 3.0 1.49003
50.8428 3.60891 3.0 1.68012
50.8428 3.60894 3.0 1.90003
50.8428 3.60897 3.0 2.04299
50.8428 3.609 3.0 2.21183
50.8428 3.60904 3.0 2.2602
50.8428 3.60906 3.0 2.16
50.8428 3.60909 3.0 2.32
